FlowId,PacketUid,Protocol,PacketSize,IngressPort,EgressPort,Type,Queue,Quantum,PhyRxEndTime,PhyTxEndTime,Source,Destination
27,403,6,52,8,4,WFQ,0,800,2583261761,2583262193,14.1.1.2,104.0.3.1
31,403,6,52,8,4,WFQ,7,6400,2583268593,2583269025,14.1.1.2,104.0.5.1
28,403,6,52,5,1,FIFO,0,-1,2583268593,2583269025,11.1.1.2,101.0.5.1
29,403,6,52,6,2,SP,3,-1,2583268593,2583269025,12.1.1.2,102.0.5.1
30,403,6,52,7,3,Drr,5,800,2583268593,2583269025,13.1.1.2,103.0.5.1
33,403,6,52,6,2,SP,1,-1,2583275425,2583275857,12.1.1.2,102.0.7.1
35,403,6,52,8,4,WFQ,1,1600,2583275425,2583275857,14.1.1.2,104.0.7.1
34,403,6,52,7,3,Drr,4,800,2583275425,2583275857,13.1.1.2,103.0.7.1
32,403,6,52,5,1,FIFO,0,-1,2583275425,2583275857,11.1.1.2,101.0.7.1
37,403,6,52,6,2,SP,2,-1,2583282257,2583282689,12.1.1.2,102.0.9.1
38,403,6,52,7,3,Drr,1,800,2583282257,2583282689,13.1.1.2,103.0.9.1
36,403,6,52,5,1,FIFO,0,-1,2583282257,2583282689,11.1.1.2,101.0.9.1
39,403,6,52,8,4,WFQ,5,4800,2583282257,2583282689,14.1.1.2,104.0.9.1
40,403,17,828,1,5,FIFO,0,-1,2587614277,2587620916,101.0.0.1,11.1.1.2
43,403,17,828,4,8,WFQ,2,2400,2587614277,2587620916,104.0.0.1,14.1.1.2
42,403,17,828,3,7,Drr,4,800,2587614277,2587620916,103.0.0.1,13.1.1.2
41,403,17,828,2,6,SP,0,-1,2587614277,2587620916,102.0.0.1,12.1.1.2
45,403,17,828,2,6,SP,5,-1,2587620916,2587627555,102.0.2.1,12.1.1.2
46,403,17,828,3,7,Drr,6,800,2587620916,2587627555,103.0.2.1,13.1.1.2
44,403,17,828,1,5,FIFO,0,-1,2587620916,2587627555,101.0.2.1,11.1.1.2
47,403,17,828,4,8,WFQ,2,2400,2587620916,2587627555,104.0.2.1,14.1.1.2
50,403,17,828,3,7,Drr,0,800,2587627555,2587634194,103.0.4.1,13.1.1.2
51,403,17,828,4,8,WFQ,7,6400,2587627555,2587634194,104.0.4.1,14.1.1.2
49,403,17,828,2,6,SP,1,-1,2587627555,2587634194,102.0.4.1,12.1.1.2
48,403,17,828,1,5,FIFO,0,-1,2587627555,2587634194,101.0.4.1,11.1.1.2
53,403,17,828,2,6,SP,5,-1,2587634194,2587640833,102.0.6.1,12.1.1.2
54,403,17,828,3,7,Drr,0,800,2587634194,2587640833,103.0.6.1,13.1.1.2
52,403,17,828,1,5,FIFO,0,-1,2587634194,2587640833,101.0.6.1,11.1.1.2
55,403,17,828,4,8,WFQ,0,800,2587634194,2587640833,104.0.6.1,14.1.1.2
59,403,17,828,4,8,WFQ,3,3200,2587640833,2587647472,104.0.8.1,14.1.1.2
56,403,17,828,1,5,FIFO,0,-1,2587640833,2587647472,101.0.8.1,11.1.1.2
58,403,17,828,3,7,Drr,4,800,2587640833,2587647472,103.0.8.1,13.1.1.2
57,403,17,828,2,6,SP,1,-1,2587640833,2587647472,102.0.8.1,12.1.1.2
0,405,6,852,1,5,FIFO,0,-1,2587647665,2587654497,101.0.1.1,11.1.1.2
1,405,6,852,2,6,SP,2,-1,2587647665,2587654497,102.0.1.1,12.1.1.2
3,405,6,852,4,8,WFQ,1,1600,2587647665,2587654497,104.0.1.1,14.1.1.2
2,405,6,852,3,7,Drr,0,800,2587647665,2587654497,103.0.1.1,13.1.1.2
7,405,6,852,4,8,WFQ,1,1600,2587654497,2587661329,104.0.3.1,14.1.1.2
5,405,6,852,2,6,SP,4,-1,2587654497,2587661329,102.0.3.1,12.1.1.2
6,405,6,852,3,7,Drr,5,800,2587654497,2587661329,103.0.3.1,13.1.1.2
4,405,6,852,1,5,FIFO,0,-1,2587654497,2587661329,101.0.3.1,11.1.1.2
11,405,6,852,4,8,WFQ,6,5600,2587661329,2587668161,104.0.5.1,14.1.1.2
8,405,6,852,1,5,FIFO,0,-1,2587661329,2587668161,101.0.5.1,11.1.1.2
9,405,6,852,2,6,SP,6,-1,2587661329,2587668161,102.0.5.1,12.1.1.2
10,405,6,852,3,7,Drr,7,800,2587661329,2587668161,103.0.5.1,13.1.1.2
13,405,6,852,2,6,SP,4,-1,2587668161,2587674993,102.0.7.1,12.1.1.2
12,405,6,852,1,5,FIFO,0,-1,2587668161,2587674993,101.0.7.1,11.1.1.2
14,405,6,852,3,7,Drr,7,800,2587668161,2587674993,103.0.7.1,13.1.1.2
15,405,6,852,4,8,WFQ,0,800,2587668161,2587674993,104.0.7.1,14.1.1.2
17,405,6,852,2,6,SP,1,-1,2587674993,2587681825,102.0.9.1,12.1.1.2
16,405,6,852,1,5,FIFO,0,-1,2587674993,2587681825,101.0.9.1,11.1.1.2
19,405,6,852,4,8,WFQ,6,5600,2587674993,2587681825,104.0.9.1,14.1.1.2
18,405,6,852,3,7,Drr,6,800,2587674993,2587681825,103.0.9.1,13.1.1.2
23,404,6,52,8,4,WFQ,0,800,2589654929,2589655361,14.1.1.2,104.0.1.1
22,404,6,52,7,3,Drr,1,800,2589654929,2589655361,13.1.1.2,103.0.1.1
20,404,6,52,5,1,FIFO,0,-1,2589654929,2589655361,11.1.1.2,101.0.1.1
21,404,6,52,6,2,SP,1,-1,2589654929,2589655361,12.1.1.2,102.0.1.1
24,404,6,52,5,1,FIFO,0,-1,2589661761,2589662193,11.1.1.2,101.0.3.1
25,404,6,52,6,2,SP,1,-1,2589661761,2589662193,12.1.1.2,102.0.3.1
27,404,6,52,8,4,WFQ,0,800,2589661761,2589662193,14.1.1.2,104.0.3.1
26,404,6,52,7,3,Drr,4,800,2589661761,2589662193,13.1.1.2,103.0.3.1
30,404,6,52,7,3,Drr,5,800,2589668593,2589669025,13.1.1.2,103.0.5.1
29,404,6,52,6,2,SP,3,-1,2589668593,2589669025,12.1.1.2,102.0.5.1
28,404,6,52,5,1,FIFO,0,-1,2589668593,2589669025,11.1.1.2,101.0.5.1
31,404,6,52,8,4,WFQ,7,6400,2589668593,2589669025,14.1.1.2,104.0.5.1
34,404,6,52,7,3,Drr,4,800,2589675425,2589675857,13.1.1.2,103.0.7.1
35,404,6,52,8,4,WFQ,1,1600,2589675425,2589675857,14.1.1.2,104.0.7.1
33,404,6,52,6,2,SP,1,-1,2589675425,2589675857,12.1.1.2,102.0.7.1
32,404,6,52,5,1,FIFO,0,-1,2589675425,2589675857,11.1.1.2,101.0.7.1
39,404,6,52,8,4,WFQ,5,4800,2589682257,2589682689,14.1.1.2,104.0.9.1
37,404,6,52,6,2,SP,2,-1,2589682257,2589682689,12.1.1.2,102.0.9.1
36,404,6,52,5,1,FIFO,0,-1,2589682257,2589682689,11.1.1.2,101.0.9.1
38,404,6,52,7,3,Drr,1,800,2589682257,2589682689,13.1.1.2,103.0.9.1
41,404,17,828,2,6,SP,0,-1,2594014277,2594020916,102.0.0.1,12.1.1.2
42,404,17,828,3,7,Drr,4,800,2594014277,2594020916,103.0.0.1,13.1.1.2
40,404,17,828,1,5,FIFO,0,-1,2594014277,2594020916,101.0.0.1,11.1.1.2
43,404,17,828,4,8,WFQ,2,2400,2594014277,2594020916,104.0.0.1,14.1.1.2
46,404,17,828,3,7,Drr,6,800,2594020916,2594027555,103.0.2.1,13.1.1.2
47,404,17,828,4,8,WFQ,2,2400,2594020916,2594027555,104.0.2.1,14.1.1.2
45,404,17,828,2,6,SP,5,-1,2594020916,2594027555,102.0.2.1,12.1.1.2
44,404,17,828,1,5,FIFO,0,-1,2594020916,2594027555,101.0.2.1,11.1.1.2
50,404,17,828,3,7,Drr,0,800,2594027555,2594034194,103.0.4.1,13.1.1.2
51,404,17,828,4,8,WFQ,7,6400,2594027555,2594034194,104.0.4.1,14.1.1.2
48,404,17,828,1,5,FIFO,0,-1,2594027555,2594034194,101.0.4.1,11.1.1.2
49,404,17,828,2,6,SP,1,-1,2594027555,2594034194,102.0.4.1,12.1.1.2
52,404,17,828,1,5,FIFO,0,-1,2594034194,2594040833,101.0.6.1,11.1.1.2
54,404,17,828,3,7,Drr,0,800,2594034194,2594040833,103.0.6.1,13.1.1.2
53,404,17,828,2,6,SP,5,-1,2594034194,2594040833,102.0.6.1,12.1.1.2
55,404,17,828,4,8,WFQ,0,800,2594034194,2594040833,104.0.6.1,14.1.1.2
57,404,17,828,2,6,SP,1,-1,2594040833,2594047472,102.0.8.1,12.1.1.2
56,404,17,828,1,5,FIFO,0,-1,2594040833,2594047472,101.0.8.1,11.1.1.2
58,404,17,828,3,7,Drr,4,800,2594040833,2594047472,103.0.8.1,13.1.1.2
59,404,17,828,4,8,WFQ,3,3200,2594040833,2594047472,104.0.8.1,14.1.1.2
3,406,6,852,4,8,WFQ,1,1600,2594047665,2594054497,104.0.1.1,14.1.1.2
0,406,6,852,1,5,FIFO,0,-1,2594047665,2594054497,101.0.1.1,11.1.1.2
1,406,6,852,2,6,SP,2,-1,2594047665,2594054497,102.0.1.1,12.1.1.2
2,406,6,852,3,7,Drr,0,800,2594047665,2594054497,103.0.1.1,13.1.1.2
6,406,6,852,3,7,Drr,5,800,2594054497,2594061329,103.0.3.1,13.1.1.2
7,406,6,852,4,8,WFQ,1,1600,2594054497,2594061329,104.0.3.1,14.1.1.2
4,406,6,852,1,5,FIFO,0,-1,2594054497,2594061329,101.0.3.1,11.1.1.2
5,406,6,852,2,6,SP,4,-1,2594054497,2594061329,102.0.3.1,12.1.1.2
11,406,6,852,4,8,WFQ,6,5600,2594061329,2594068161,104.0.5.1,14.1.1.2
9,406,6,852,2,6,SP,6,-1,2594061329,2594068161,102.0.5.1,12.1.1.2
8,406,6,852,1,5,FIFO,0,-1,2594061329,2594068161,101.0.5.1,11.1.1.2
10,406,6,852,3,7,Drr,7,800,2594061329,2594068161,103.0.5.1,13.1.1.2
12,406,6,852,1,5,FIFO,0,-1,2594068161,2594074993,101.0.7.1,11.1.1.2
15,406,6,852,4,8,WFQ,0,800,2594068161,2594074993,104.0.7.1,14.1.1.2
14,406,6,852,3,7,Drr,7,800,2594068161,2594074993,103.0.7.1,13.1.1.2
13,406,6,852,2,6,SP,4,-1,2594068161,2594074993,102.0.7.1,12.1.1.2
16,406,6,852,1,5,FIFO,0,-1,2594074993,2594081825,101.0.9.1,11.1.1.2
19,406,6,852,4,8,WFQ,6,5600,2594074993,2594081825,104.0.9.1,14.1.1.2
17,406,6,852,2,6,SP,1,-1,2594074993,2594081825,102.0.9.1,12.1.1.2
18,406,6,852,3,7,Drr,6,800,2594074993,2594081825,103.0.9.1,13.1.1.2
21,405,6,52,6,2,SP,1,-1,2596054929,2596055361,12.1.1.2,102.0.1.1
23,405,6,52,8,4,WFQ,0,800,2596054929,2596055361,14.1.1.2,104.0.1.1
22,405,6,52,7,3,Drr,1,800,2596054929,2596055361,13.1.1.2,103.0.1.1
20,405,6,52,5,1,FIFO,0,-1,2596054929,2596055361,11.1.1.2,101.0.1.1
24,405,6,52,5,1,FIFO,0,-1,2596061761,2596062193,11.1.1.2,101.0.3.1
26,405,6,52,7,3,Drr,4,800,2596061761,2596062193,13.1.1.2,103.0.3.1
25,405,6,52,6,2,SP,1,-1,2596061761,2596062193,12.1.1.2,102.0.3.1
27,405,6,52,8,4,WFQ,0,800,2596061761,2596062193,14.1.1.2,104.0.3.1
28,405,6,52,5,1,FIFO,0,-1,2596068593,2596069025,11.1.1.2,101.0.5.1
29,405,6,52,6,2,SP,3,-1,2596068593,2596069025,12.1.1.2,102.0.5.1
31,405,6,52,8,4,WFQ,7,6400,2596068593,2596069025,14.1.1.2,104.0.5.1
30,405,6,52,7,3,Drr,5,800,2596068593,2596069025,13.1.1.2,103.0.5.1
34,405,6,52,7,3,Drr,4,800,2596075425,2596075857,13.1.1.2,103.0.7.1
33,405,6,52,6,2,SP,1,-1,2596075425,2596075857,12.1.1.2,102.0.7.1
35,405,6,52,8,4,WFQ,1,1600,2596075425,2596075857,14.1.1.2,104.0.7.1
32,405,6,52,5,1,FIFO,0,-1,2596075425,2596075857,11.1.1.2,101.0.7.1
36,405,6,52,5,1,FIFO,0,-1,2596082257,2596082689,11.1.1.2,101.0.9.1
38,405,6,52,7,3,Drr,1,800,2596082257,2596082689,13.1.1.2,103.0.9.1
37,405,6,52,6,2,SP,2,-1,2596082257,2596082689,12.1.1.2,102.0.9.1
39,405,6,52,8,4,WFQ,5,4800,2596082257,2596082689,14.1.1.2,104.0.9.1
40,405,17,828,1,5,FIFO,0,-1,2600414277,2600420916,101.0.0.1,11.1.1.2
43,405,17,828,4,8,WFQ,2,2400,2600414277,2600420916,104.0.0.1,14.1.1.2
42,405,17,828,3,7,Drr,4,800,2600414277,2600420916,103.0.0.1,13.1.1.2
41,405,17,828,2,6,SP,0,-1,2600414277,2600420916,102.0.0.1,12.1.1.2
45,405,17,828,2,6,SP,5,-1,2600420916,2600427555,102.0.2.1,12.1.1.2
46,405,17,828,3,7,Drr,6,800,2600420916,2600427555,103.0.2.1,13.1.1.2
47,405,17,828,4,8,WFQ,2,2400,2600420916,2600427555,104.0.2.1,14.1.1.2
44,405,17,828,1,5,FIFO,0,-1,2600420916,2600427555,101.0.2.1,11.1.1.2
49,405,17,828,2,6,SP,1,-1,2600427555,2600434194,102.0.4.1,12.1.1.2
51,405,17,828,4,8,WFQ,7,6400,2600427555,2600434194,104.0.4.1,14.1.1.2
50,405,17,828,3,7,Drr,0,800,2600427555,2600434194,103.0.4.1,13.1.1.2
48,405,17,828,1,5,FIFO,0,-1,2600427555,2600434194,101.0.4.1,11.1.1.2
55,405,17,828,4,8,WFQ,0,800,2600434194,2600440833,104.0.6.1,14.1.1.2
52,405,17,828,1,5,FIFO,0,-1,2600434194,2600440833,101.0.6.1,11.1.1.2
53,405,17,828,2,6,SP,5,-1,2600434194,2600440833,102.0.6.1,12.1.1.2
54,405,17,828,3,7,Drr,0,800,2600434194,2600440833,103.0.6.1,13.1.1.2
58,405,17,828,3,7,Drr,4,800,2600440833,2600447472,103.0.8.1,13.1.1.2
59,405,17,828,4,8,WFQ,3,3200,2600440833,2600447472,104.0.8.1,14.1.1.2
57,405,17,828,2,6,SP,1,-1,2600440833,2600447472,102.0.8.1,12.1.1.2
56,405,17,828,1,5,FIFO,0,-1,2600440833,2600447472,101.0.8.1,11.1.1.2
3,407,6,852,4,8,WFQ,1,1600,2600447665,2600454497,104.0.1.1,14.1.1.2
0,407,6,852,1,5,FIFO,0,-1,2600447665,2600454497,101.0.1.1,11.1.1.2
2,407,6,852,3,7,Drr,0,800,2600447665,2600454497,103.0.1.1,13.1.1.2
1,407,6,852,2,6,SP,2,-1,2600447665,2600454497,102.0.1.1,12.1.1.2
7,407,6,852,4,8,WFQ,1,1600,2600454497,2600461329,104.0.3.1,14.1.1.2
6,407,6,852,3,7,Drr,5,800,2600454497,2600461329,103.0.3.1,13.1.1.2
5,407,6,852,2,6,SP,4,-1,2600454497,2600461329,102.0.3.1,12.1.1.2
4,407,6,852,1,5,FIFO,0,-1,2600454497,2600461329,101.0.3.1,11.1.1.2
11,407,6,852,4,8,WFQ,6,5600,2600461329,2600468161,104.0.5.1,14.1.1.2
9,407,6,852,2,6,SP,6,-1,2600461329,2600468161,102.0.5.1,12.1.1.2
8,407,6,852,1,5,FIFO,0,-1,2600461329,2600468161,101.0.5.1,11.1.1.2
10,407,6,852,3,7,Drr,7,800,2600461329,2600468161,103.0.5.1,13.1.1.2
15,407,6,852,4,8,WFQ,0,800,2600468161,2600474993,104.0.7.1,14.1.1.2
12,407,6,852,1,5,FIFO,0,-1,2600468161,2600474993,101.0.7.1,11.1.1.2
14,407,6,852,3,7,Drr,7,800,2600468161,2600474993,103.0.7.1,13.1.1.2
13,407,6,852,2,6,SP,4,-1,2600468161,2600474993,102.0.7.1,12.1.1.2
18,407,6,852,3,7,Drr,6,800,2600474993,2600481825,103.0.9.1,13.1.1.2
16,407,6,852,1,5,FIFO,0,-1,2600474993,2600481825,101.0.9.1,11.1.1.2
19,407,6,852,4,8,WFQ,6,5600,2600474993,2600481825,104.0.9.1,14.1.1.2
17,407,6,852,2,6,SP,1,-1,2600474993,2600481825,102.0.9.1,12.1.1.2
22,406,6,52,7,3,Drr,1,800,2602454929,2602455361,13.1.1.2,103.0.1.1
23,406,6,52,8,4,WFQ,0,800,2602454929,2602455361,14.1.1.2,104.0.1.1
21,406,6,52,6,2,SP,1,-1,2602454929,2602455361,12.1.1.2,102.0.1.1
20,406,6,52,5,1,FIFO,0,-1,2602454929,2602455361,11.1.1.2,101.0.1.1
24,406,6,52,5,1,FIFO,0,-1,2602461761,2602462193,11.1.1.2,101.0.3.1
27,406,6,52,8,4,WFQ,0,800,2602461761,2602462193,14.1.1.2,104.0.3.1
25,406,6,52,6,2,SP,1,-1,2602461761,2602462193,12.1.1.2,102.0.3.1
26,406,6,52,7,3,Drr,4,800,2602461761,2602462193,13.1.1.2,103.0.3.1
28,406,6,52,5,1,FIFO,0,-1,2602468593,2602469025,11.1.1.2,101.0.5.1
29,406,6,52,6,2,SP,3,-1,2602468593,2602469025,12.1.1.2,102.0.5.1
31,406,6,52,8,4,WFQ,7,6400,2602468593,2602469025,14.1.1.2,104.0.5.1
30,406,6,52,7,3,Drr,5,800,2602468593,2602469025,13.1.1.2,103.0.5.1
34,406,6,52,7,3,Drr,4,800,2602475425,2602475857,13.1.1.2,103.0.7.1
35,406,6,52,8,4,WFQ,1,1600,2602475425,2602475857,14.1.1.2,104.0.7.1
32,406,6,52,5,1,FIFO,0,-1,2602475425,2602475857,11.1.1.2,101.0.7.1
33,406,6,52,6,2,SP,1,-1,2602475425,2602475857,12.1.1.2,102.0.7.1
37,406,6,52,6,2,SP,2,-1,2602482257,2602482689,12.1.1.2,102.0.9.1
39,406,6,52,8,4,WFQ,5,4800,2602482257,2602482689,14.1.1.2,104.0.9.1
38,406,6,52,7,3,Drr,1,800,2602482257,2602482689,13.1.1.2,103.0.9.1
36,406,6,52,5,1,FIFO,0,-1,2602482257,2602482689,11.1.1.2,101.0.9.1
41,406,17,828,2,6,SP,0,-1,2606814277,2606820916,102.0.0.1,12.1.1.2
40,406,17,828,1,5,FIFO,0,-1,2606814277,2606820916,101.0.0.1,11.1.1.2
43,406,17,828,4,8,WFQ,2,2400,2606814277,2606820916,104.0.0.1,14.1.1.2
42,406,17,828,3,7,Drr,4,800,2606814277,2606820916,103.0.0.1,13.1.1.2
45,406,17,828,2,6,SP,5,-1,2606820916,2606827555,102.0.2.1,12.1.1.2
47,406,17,828,4,8,WFQ,2,2400,2606820916,2606827555,104.0.2.1,14.1.1.2
46,406,17,828,3,7,Drr,6,800,2606820916,2606827555,103.0.2.1,13.1.1.2
44,406,17,828,1,5,FIFO,0,-1,2606820916,2606827555,101.0.2.1,11.1.1.2
51,406,17,828,4,8,WFQ,7,6400,2606827555,2606834194,104.0.4.1,14.1.1.2
48,406,17,828,1,5,FIFO,0,-1,2606827555,2606834194,101.0.4.1,11.1.1.2
49,406,17,828,2,6,SP,1,-1,2606827555,2606834194,102.0.4.1,12.1.1.2
50,406,17,828,3,7,Drr,0,800,2606827555,2606834194,103.0.4.1,13.1.1.2
55,406,17,828,4,8,WFQ,0,800,2606834194,2606840833,104.0.6.1,14.1.1.2
54,406,17,828,3,7,Drr,0,800,2606834194,2606840833,103.0.6.1,13.1.1.2
53,406,17,828,2,6,SP,5,-1,2606834194,2606840833,102.0.6.1,12.1.1.2
52,406,17,828,1,5,FIFO,0,-1,2606834194,2606840833,101.0.6.1,11.1.1.2
58,406,17,828,3,7,Drr,4,800,2606840833,2606847472,103.0.8.1,13.1.1.2
56,406,17,828,1,5,FIFO,0,-1,2606840833,2606847472,101.0.8.1,11.1.1.2
59,406,17,828,4,8,WFQ,3,3200,2606840833,2606847472,104.0.8.1,14.1.1.2
57,406,17,828,2,6,SP,1,-1,2606840833,2606847472,102.0.8.1,12.1.1.2
2,408,6,852,3,7,Drr,0,800,2606847665,2606854497,103.0.1.1,13.1.1.2
3,408,6,852,4,8,WFQ,1,1600,2606847665,2606854497,104.0.1.1,14.1.1.2
1,408,6,852,2,6,SP,2,-1,2606847665,2606854497,102.0.1.1,12.1.1.2
0,408,6,852,1,5,FIFO,0,-1,2606847665,2606854497,101.0.1.1,11.1.1.2
5,408,6,852,2,6,SP,4,-1,2606854497,2606861329,102.0.3.1,12.1.1.2
7,408,6,852,4,8,WFQ,1,1600,2606854497,2606861329,104.0.3.1,14.1.1.2
6,408,6,852,3,7,Drr,5,800,2606854497,2606861329,103.0.3.1,13.1.1.2
4,408,6,852,1,5,FIFO,0,-1,2606854497,2606861329,101.0.3.1,11.1.1.2
9,408,6,852,2,6,SP,6,-1,2606861329,2606868161,102.0.5.1,12.1.1.2
10,408,6,852,3,7,Drr,7,800,2606861329,2606868161,103.0.5.1,13.1.1.2
11,408,6,852,4,8,WFQ,6,5600,2606861329,2606868161,104.0.5.1,14.1.1.2
8,408,6,852,1,5,FIFO,0,-1,2606861329,2606868161,101.0.5.1,11.1.1.2
13,408,6,852,2,6,SP,4,-1,2606868161,2606874993,102.0.7.1,12.1.1.2
15,408,6,852,4,8,WFQ,0,800,2606868161,2606874993,104.0.7.1,14.1.1.2
12,408,6,852,1,5,FIFO,0,-1,2606868161,2606874993,101.0.7.1,11.1.1.2
14,408,6,852,3,7,Drr,7,800,2606868161,2606874993,103.0.7.1,13.1.1.2
18,408,6,852,3,7,Drr,6,800,2606874993,2606881825,103.0.9.1,13.1.1.2
16,408,6,852,1,5,FIFO,0,-1,2606874993,2606881825,101.0.9.1,11.1.1.2
17,408,6,852,2,6,SP,1,-1,2606874993,2606881825,102.0.9.1,12.1.1.2
19,408,6,852,4,8,WFQ,6,5600,2606874993,2606881825,104.0.9.1,14.1.1.2
21,407,6,52,6,2,SP,1,-1,2608854929,2608855361,12.1.1.2,102.0.1.1
20,407,6,52,5,1,FIFO,0,-1,2608854929,2608855361,11.1.1.2,101.0.1.1
22,407,6,52,7,3,Drr,1,800,2608854929,2608855361,13.1.1.2,103.0.1.1
23,407,6,52,8,4,WFQ,0,800,2608854929,2608855361,14.1.1.2,104.0.1.1
24,407,6,52,5,1,FIFO,0,-1,2608861761,2608862193,11.1.1.2,101.0.3.1
27,407,6,52,8,4,WFQ,0,800,2608861761,2608862193,14.1.1.2,104.0.3.1
26,407,6,52,7,3,Drr,4,800,2608861761,2608862193,13.1.1.2,103.0.3.1
25,407,6,52,6,2,SP,1,-1,2608861761,2608862193,12.1.1.2,102.0.3.1
30,407,6,52,7,3,Drr,5,800,2608868593,2608869025,13.1.1.2,103.0.5.1
29,407,6,52,6,2,SP,3,-1,2608868593,2608869025,12.1.1.2,102.0.5.1
28,407,6,52,5,1,FIFO,0,-1,2608868593,2608869025,11.1.1.2,101.0.5.1
31,407,6,52,8,4,WFQ,7,6400,2608868593,2608869025,14.1.1.2,104.0.5.1
33,407,6,52,6,2,SP,1,-1,2608875425,2608875857,12.1.1.2,102.0.7.1
34,407,6,52,7,3,Drr,4,800,2608875425,2608875857,13.1.1.2,103.0.7.1
35,407,6,52,8,4,WFQ,1,1600,2608875425,2608875857,14.1.1.2,104.0.7.1
32,407,6,52,5,1,FIFO,0,-1,2608875425,2608875857,11.1.1.2,101.0.7.1
39,407,6,52,8,4,WFQ,5,4800,2608882257,2608882689,14.1.1.2,104.0.9.1
38,407,6,52,7,3,Drr,1,800,2608882257,2608882689,13.1.1.2,103.0.9.1
36,407,6,52,5,1,FIFO,0,-1,2608882257,2608882689,11.1.1.2,101.0.9.1
37,407,6,52,6,2,SP,2,-1,2608882257,2608882689,12.1.1.2,102.0.9.1
41,407,17,828,2,6,SP,0,-1,2613214277,2613220916,102.0.0.1,12.1.1.2
43,407,17,828,4,8,WFQ,2,2400,2613214277,2613220916,104.0.0.1,14.1.1.2
40,407,17,828,1,5,FIFO,0,-1,2613214277,2613220916,101.0.0.1,11.1.1.2
42,407,17,828,3,7,Drr,4,800,2613214277,2613220916,103.0.0.1,13.1.1.2
46,407,17,828,3,7,Drr,6,800,2613220916,2613227555,103.0.2.1,13.1.1.2
44,407,17,828,1,5,FIFO,0,-1,2613220916,2613227555,101.0.2.1,11.1.1.2
47,407,17,828,4,8,WFQ,2,2400,2613220916,2613227555,104.0.2.1,14.1.1.2
45,407,17,828,2,6,SP,5,-1,2613220916,2613227555,102.0.2.1,12.1.1.2
49,407,17,828,2,6,SP,1,-1,2613227555,2613234194,102.0.4.1,12.1.1.2
50,407,17,828,3,7,Drr,0,800,2613227555,2613234194,103.0.4.1,13.1.1.2
48,407,17,828,1,5,FIFO,0,-1,2613227555,2613234194,101.0.4.1,11.1.1.2
51,407,17,828,4,8,WFQ,7,6400,2613227555,2613234194,104.0.4.1,14.1.1.2
52,407,17,828,1,5,FIFO,0,-1,2613234194,2613240833,101.0.6.1,11.1.1.2
55,407,17,828,4,8,WFQ,0,800,2613234194,2613240833,104.0.6.1,14.1.1.2
53,407,17,828,2,6,SP,5,-1,2613234194,2613240833,102.0.6.1,12.1.1.2
54,407,17,828,3,7,Drr,0,800,2613234194,2613240833,103.0.6.1,13.1.1.2
56,407,17,828,1,5,FIFO,0,-1,2613240833,2613247472,101.0.8.1,11.1.1.2
59,407,17,828,4,8,WFQ,3,3200,2613240833,2613247472,104.0.8.1,14.1.1.2
57,407,17,828,2,6,SP,1,-1,2613240833,2613247472,102.0.8.1,12.1.1.2
58,407,17,828,3,7,Drr,4,800,2613240833,2613247472,103.0.8.1,13.1.1.2
3,409,6,852,4,8,WFQ,1,1600,2613247665,2613254497,104.0.1.1,14.1.1.2
2,409,6,852,3,7,Drr,0,800,2613247665,2613254497,103.0.1.1,13.1.1.2
1,409,6,852,2,6,SP,2,-1,2613247665,2613254497,102.0.1.1,12.1.1.2
0,409,6,852,1,5,FIFO,0,-1,2613247665,2613254497,101.0.1.1,11.1.1.2
6,409,6,852,3,7,Drr,5,800,2613254497,2613261329,103.0.3.1,13.1.1.2
7,409,6,852,4,8,WFQ,1,1600,2613254497,2613261329,104.0.3.1,14.1.1.2
4,409,6,852,1,5,FIFO,0,-1,2613254497,2613261329,101.0.3.1,11.1.1.2
5,409,6,852,2,6,SP,4,-1,2613254497,2613261329,102.0.3.1,12.1.1.2
9,409,6,852,2,6,SP,6,-1,2613261329,2613268161,102.0.5.1,12.1.1.2
8,409,6,852,1,5,FIFO,0,-1,2613261329,2613268161,101.0.5.1,11.1.1.2
10,409,6,852,3,7,Drr,7,800,2613261329,2613268161,103.0.5.1,13.1.1.2
11,409,6,852,4,8,WFQ,6,5600,2613261329,2613268161,104.0.5.1,14.1.1.2
12,409,6,852,1,5,FIFO,0,-1,2613268161,2613274993,101.0.7.1,11.1.1.2
14,409,6,852,3,7,Drr,7,800,2613268161,2613274993,103.0.7.1,13.1.1.2
13,409,6,852,2,6,SP,4,-1,2613268161,2613274993,102.0.7.1,12.1.1.2
15,409,6,852,4,8,WFQ,0,800,2613268161,2613274993,104.0.7.1,14.1.1.2
17,409,6,852,2,6,SP,1,-1,2613274993,2613281825,102.0.9.1,12.1.1.2
18,409,6,852,3,7,Drr,6,800,2613274993,2613281825,103.0.9.1,13.1.1.2
19,409,6,852,4,8,WFQ,6,5600,2613274993,2613281825,104.0.9.1,14.1.1.2
16,409,6,852,1,5,FIFO,0,-1,2613274993,2613281825,101.0.9.1,11.1.1.2
23,408,6,52,8,4,WFQ,0,800,2615254929,2615255361,14.1.1.2,104.0.1.1
22,408,6,52,7,3,Drr,1,800,2615254929,2615255361,13.1.1.2,103.0.1.1
20,408,6,52,5,1,FIFO,0,-1,2615254929,2615255361,11.1.1.2,101.0.1.1
